congress,convened,bioguide,name,state,senate_class,party,party_raw,birthday,age_years,age_days,age_exact
10,1807-10-26,R000346,Jonathan Robinson,VT,1,Republican,Republican,1756-08-11,51,76,51.2077
10,1807-10-26,B000249,James Asheton Bayard,DE,2,Federalist,Federalist,1767-07-28,40,90,40.2459
10,1807-10-26,C000895,William Harris Crawford,GA,2,Republican,Republican,1772-02-24,35,244,35.6685
10,1807-10-26,G000183,William Branch Giles,VA,2,Republican,Republican,1762-08-12,45,75,45.2049
10,1807-10-26,G000215,Nicholas Gilman,NH,2,Republican,Republican,1755-08-03,52,84,52.2295
10,1807-10-26,M000831,Samuel Latham Mitchill,NY,1,Republican,Republican,1764-08-20,43,67,43.1831
10,1807-10-26,T000423,James Turner,NC,2,Republican,Republican,1766-12-20,40,310,40.8493
10,1807-10-26,P000324,Timothy Pickering,MA,2,Federalist,Federalist,1745-07-17,62,101,62.276
10,1807-10-26,C000671,John Condit,NJ,1,Republican,Republican,1755-07-08,52,110,52.3005
10,1807-10-26,G000005,John Gaillard,SC,3,Republican,Republican,1765-09-05,42,51,42.1393
10,1807-10-26,S000609,Samuel Smith,MD,1,Republican,Republican,1752-07-27,55,91,55.2486
10,1807-10-26,A000041,John Quincy Adams,MA,1,Federalist,Federalist,1767-07-11,40,107,40.2923
11,1809-05-22,K000246,Aaron Kitchell,NJ,2,Republican,Republican,1744-07-10,64,316,64.8658
11,1809-05-22,S000524,Daniel Smith,TN,2,Republican,Republican,1748-10-29,60,205,60.5616
11,1809-05-22,S001073,Thomas Sumter,SC,2,Republican,Republican,1734-08-14,74,281,74.7699
11,1809-05-22,T000249,Buckner Thruston,KY,2,Republican,Republican,1763-02-09,46,102,46.2795
11,1809-05-22,B000745,Stephen Row Bradley,VT,3,Republican,Republican,1754-02-20,55,91,55.2493
11,1809-05-22,F000344,Jesse Franklin,NC,3,Republican,Republican,1760-03-24,49,59,49.1616
11,1809-05-22,G000293,Chauncey Goodrich,CT,3,Federalist,Federalist,1759-10-20,49,214,49.5863
11,1809-05-22,G000442,Andrew Gregg,PA,3,Republican,Republican,1755-06-10,53,346,53.9479
11,1809-05-22,M000240,Elisha Mathewson,RI,2,Republican,Republican,1767-04-18,42,34,42.0932
11,1809-05-22,P000067,Nahum Parker,NH,3,Republican,Republican,1760-03-04,49,79,49.2164
11,1809-05-22,S000566,John Smith,NY,3,Republican,Republican,1752-02-12,57,99,57.2712
11,1809-05-22,T000268,Edward Tiffin,OH,3,Republican,Republican,1766-06-19,42,337,42.9233
11,1809-05-22,M000633,Return Jonathan Meigs,OH,1,Republican,Republican,1764-11-17,44,186,44.5096
11,1809-05-22,A000197,Joseph Anderson,TN,1,Republican,Republican,1757-11-05,51,198,51.5425
11,1809-05-22,C000289,Christopher Grant Champlin,RI,1,Federalist,Federalist,1768-04-12,41,40,41.1096
11,1809-05-22,G000136,Obadiah German,NY,1,Republican,Republican,1766-04-22,43,30,43.0822
11,1809-05-22,G000489,Stanley Griswold,OH,3,Republican,Republican,1763-11-14,45,189,45.5178
11,1809-05-22,H000618,James Hillhouse,CT,1,Federalist,Federalist,1754-10-20,54,214,54.5863
11,1809-05-22,L000036,John Lambert,NJ,1,Republican,Republican,1746-02-24,63,87,63.2384
11,1809-05-22,L000229,Michael Leib,PA,1,Republican,Republican,1760-01-08,49,134,49.3671
11,1809-05-22,M000076,Francis Malbone,RI,1,Federalist,Federalist,1759-03-20,50,63,50.1726
11,1809-05-22,R000346,Jonathan Robinson,VT,1,Republican,Republican,1756-08-11,52,284,52.7781
11,1809-05-22,B000249,James Asheton Bayard,DE,2,Federalist,Federalist,1767-07-28,41,298,41.8164
11,1809-05-22,C000895,William Harris Crawford,GA,2,Republican,Republican,1772-02-24,37,87,37.2384
11,1809-05-22,G000183,William Branch Giles,VA,2,Republican,Republican,1762-08-12,46,283,46.7753
11,1809-05-22,G000215,Nicholas Gilman,NH,2,Republican,Republican,1755-08-03,53,292,53.8
11,1809-05-22,T000423,James Turner,NC,2,Republican,Republican,1766-12-20,42,153,42.4192
11,1809-05-22,T000015,Charles Tait,GA,3,Republican,Republican,1768-02-01,41,110,41.3014
11,1809-05-22,P000324,Timothy Pickering,MA,2,Federalist,Federalist,1745-07-17,63,309,63.8466
11,1809-05-22,C000671,John Condit,NJ,2,Republican,Republican,1755-07-08,53,318,53.8712
11,1809-05-22,G000005,John Gaillard,SC,3,Republican,Republican,1765-09-05,43,259,43.7096
11,1809-05-22,S000609,Samuel Smith,MD,1,Republican,Republican,1752-07-27,56,299,56.8192
12,1811-11-04,B000745,Stephen Row Bradley,VT,3,Republican,Republican,1754-02-20,57,257,57.7041
12,1811-11-04,F000344,Jesse Franklin,NC,3,Republican,Republican,1760-03-24,51,225,51.6148
12,1811-11-04,G000293,Chauncey Goodrich,CT,3,Federalist,Federalist,1759-10-20,52,15,52.041
12,1811-11-04,G000442,Andrew Gregg,PA,3,Republican,Republican,1755-06-10,56,147,56.4016
12,1811-11-04,S000566,John Smith,NY,3,Republican,Republican,1752-02-12,59,265,59.726
12,1811-11-04,A000197,Joseph Anderson,TN,1,Republican,Republican,1757-11-05,53,364,53.9973
12,1811-11-04,C000289,Christopher Grant Champlin,RI,1,Federalist,Federalist,1768-04-12,43,206,43.5628
12,1811-11-04,G000136,Obadiah German,NY,1,Republican,Republican,1766-04-22,45,196,45.5355
12,1811-11-04,L000036,John Lambert,NJ,1,Republican,Republican,1746-02-24,65,253,65.6932
12,1811-11-04,L000229,Michael Leib,PA,1,Republican,Republican,1760-01-08,51,300,51.8219
12,1811-11-04,R000346,Jonathan Robinson,VT,1,Republican,Republican,1756-08-11,55,85,55.2322
12,1811-11-04,C001031,Charles Cutts,NH,3,Republican,Republican,1769-01-31,42,277,42.7589
12,1811-11-04,T000085,John Taylor,SC,2,Republican,Republican,1770-05-04,41,184,41.5027
12,1811-11-04,W000750,Thomas Worthington,OH,1,Republican,Republican,1773-07-16,38,111,38.3033
12,1811-11-04,B000249,James Asheton Bayard,DE,2,Federalist,Federalist,1767-07-28,44,99,44.2705
12,1811-11-04,C000895,William Harris Crawford,GA,2,Republican,Republican,1772-02-24,39,253,39.6932
12,1811-11-04,G000183,William Branch Giles,VA,2,Republican,Republican,1762-08-12,49,84,49.2295
12,1811-11-04,G000215,Nicholas Gilman,NH,2,Republican,Republican,1755-08-03,56,93,56.2541
12,1811-11-04,H000865,Jeremiah Brown Howell,RI,2,Republican,Republican,1771-08-28,40,68,40.1858
12,1811-11-04,T000423,James Turner,NC,2,Republican,Republican,1766-12-20,44,319,44.874
12,1811-11-04,V000074,Joseph Bradley Varnum,MA,2,Democratic-Republican,Democratic Republican,1750-01-29,61,279,61.7644
12,1811-11-04,T000015,Charles Tait,GA,3,Republican,Republican,1768-02-01,43,276,43.7562
12,1811-11-04,C000083,George Washington Campbell,TN,2,Republican,Republican,1769-02-09,42,268,42.7342
12,1811-11-04,D000024,Samuel Whittlesey Dana,CT,1,Federalist,Federalist,1760-02-13,51,264,51.7233
12,1811-11-04,H000795,Outerbridge Horsey,DE,1,Federalist,Federalist,1777-03-05,34,244,34.6667
12,1811-11-04,H000991,William Hunter,RI,1,Federalist,Federalist,1774-11-26,36,343,36.9397
12,1811-11-04,C000671,John Condit,NJ,2,Republican,Republican,1755-07-08,56,119,56.3251
12,1811-11-04,G000005,John Gaillard,SC,3,Republican,Republican,1765-09-05,46,60,46.1639
12,1811-11-04,S000609,Samuel Smith,MD,1,Republican,Republican,1752-07-27,59,100,59.2732
12,1811-11-04,B000433,George Mortimer Bibb,KY,2,Republican,Republican,1776-10-30,35,5,35.0137
13,1813-05-24,A000197,Joseph Anderson,TN,1,Republican,Republican,1757-11-05,55,200,55.5479
13,1813-05-24,G000136,Obadiah German,NY,1,Republican,Republican,1766-04-22,47,32,47.0877
13,1813-05-24,L000036,John Lambert,NJ,1,Republican,Republican,1746-02-24,67,89,67.2438
13,1813-05-24,L000229,Michael Leib,PA,1,Republican,Republican,1760-01-08,53,136,53.3726
13,1813-05-24,R000346,Jonathan Robinson,VT,1,Republican,Republican,1756-08-11,56,286,56.7836
13,1813-05-24,T000085,John Taylor,SC,2,Republican,Republican,1770-05-04,43,20,43.0548
13,1813-05-24,W000750,Thomas Worthington,OH,1,Republican,Republican,1773-07-16,39,312,39.8548
13,1813-05-24,C000895,William Harris Crawford,GA,2,Republican,Republican,1772-02-24,41,89,41.2438
13,1813-05-24,G000183,William Branch Giles,VA,2,Republican,Republican,1762-08-12,50,285,50.7808
13,1813-05-24,G000215,Nicholas Gilman,NH,2,Republican,Republican,1755-08-03,57,294,57.8055
13,1813-05-24,H000865,Jeremiah Brown Howell,RI,2,Republican,Republican,1771-08-28,41,269,41.737
13,1813-05-24,T000423,James Turner,NC,2,Republican,Republican,1766-12-20,46,155,46.4247
13,1813-05-24,V000074,Joseph Bradley Varnum,MA,2,Democratic-Republican,Democratic Republican,1750-01-29,63,115,63.3151
13,1813-05-24,P000450,Thomas Posey,LA,2,Republican,Republican,1750-07-09,62,319,62.874
13,1813-05-24,B000554,Jesse Bledsoe,KY,3,Republican,Republican,1776-04-06,37,48,37.1315
13,1813-05-24,D000002,David Daggett,CT,3,Federalist,Federalist,1764-12-31,48,144,48.3945
13,1813-05-24,L000011,Abner Lacock,PA,3,Republican,Republican,1770-07-09,42,319,42.874
13,1813-05-24,M000217,Jeremiah Mason,NH,3,Federalist,Federalist,1768-04-27,45,27,45.074
13,1813-05-24,S000955,David Stone,NC,3,Republican,Republican,1770-02-17,43,96,43.263
13,1813-05-24,T000015,Charles Tait,GA,3,Republican,Republican,1768-02-01,45,112,45.3068
13,1813-05-24,W000287,William Hill Wells,DE,2,Federalist,Federalist,1769-01-07,44,137,44.3753
13,1813-05-24,C000083,George Washington Campbell,TN,2,Republican,Republican,1769-02-09,44,104,44.2849
13,1813-05-24,D000024,Samuel Whittlesey Dana,CT,1,Federalist,Federalist,1760-02-13,53,100,53.274
13,1813-05-24,G000322,Christopher Gore,MA,1,Federalist,Federalist,1758-09-21,54,245,54.6712
13,1813-05-24,H000795,Outerbridge Horsey,DE,1,Federalist,Federalist,1777-03-05,36,80,36.2192
13,1813-05-24,H000991,William Hunter,RI,1,Federalist,Federalist,1774-11-26,38,179,38.4904
13,1813-05-24,B000921,James Brown,LA,2,Republican,Republican,1766-09-11,46,255,46.6986
13,1813-05-24,C000671,John Condit,NJ,2,Republican,Republican,1755-07-08,57,320,57.8767
13,1813-05-24,K000212,Rufus King,NY,3,Federalist,Federalist,1755-03-24,58,61,58.1671
13,1813-05-24,G000005,John Gaillard,SC,3,Republican,Republican,1765-09-05,47,261,47.7151
13,1813-05-24,S000609,Samuel Smith,MD,1,Republican,Republican,1752-07-27,60,301,60.8247
13,1813-05-24,B000433,George Mortimer Bibb,KY,2,Republican,Republican,1776-10-30,36,206,36.5644
13,1813-05-24,G000264,Robert Henry Goldsborough,MD,3,Federalist,Federalist,1779-01-04,34,140,34.3836
13,1813-05-24,M001003,Jeremiah Morrow,OH,3,Republican,Republican,1771-10-06,41,230,41.6301
13,1813-05-24,C000325,Dudley Chase,VT,3,Republican,Republican,1771-12-30,41,145,41.3973
14,1815-12-04,T000085,John Taylor,SC,2,Republican,Republican,1770-05-04,45,214,45.5847
14,1815-12-04,H000865,Jeremiah Brown Howell,RI,2,Republican,Republican,1771-08-28,44,98,44.2678
14,1815-12-04,T000423,James Turner,NC,2,Republican,Republican,1766-12-20,48,349,48.9562
14,1815-12-04,V000074,Joseph Bradley Varnum,MA,2,Democratic-Republican,Democratic Republican,1750-01-29,65,309,65.8466
14,1815-12-04,B000434,William Wyatt Bibb,GA,2,Republican,Republican,1781-10-02,34,63,34.1721
14,1815-12-04,D000002,David Daggett,CT,3,Federalist,Federalist,1764-12-31,50,338,50.926
14,1815-12-04,L000011,Abner Lacock,PA,3,Republican,Republican,1770-07-09,45,148,45.4044
14,1815-12-04,M000217,Jeremiah Mason,NH,3,Federalist,Federalist,1768-04-27,47,221,47.6038
14,1815-12-04,T000015,Charles Tait,GA,3,Republican,Republican,1768-02-01,47,306,47.8384
14,1815-12-04,W000287,William Hill Wells,DE,2,Federalist,Federalist,1769-01-07,46,331,46.9068
14,1815-12-04,B000192,William Taylor Barry,KY,2,Republican,Republican,1784-02-05,31,302,31.8274
14,1815-12-04,L000387,Francis Locke,NC,3,Other,Unknown,1776-10-31,39,34,39.0929
14,1815-12-04,R000313,Jonathan Roberts,PA,1,Republican,Republican,1771-08-16,44,110,44.3005
14,1815-12-04,T000220,Thomas Weston Thompson,NH,2,Federalist,Federalist,1766-03-15,49,264,49.7213
14,1815-12-04,W000324,Jesse Wharton,TN,2,Republican,Republican,1782-07-29,33,128,33.3497
14,1815-12-04,C000083,George Washington Campbell,TN,1,Republican,Republican,1769-02-09,46,298,46.8164
14,1815-12-04,D000024,Samuel Whittlesey Dana,CT,1,Federalist,Federalist,1760-02-13,55,294,55.8055
14,1815-12-04,G000322,Christopher Gore,MA,1,Federalist,Federalist,1758-09-21,57,74,57.2022
14,1815-12-04,H000795,Outerbridge Horsey,DE,1,Federalist,Federalist,1777-03-05,38,274,38.7486
14,1815-12-04,H000991,William Hunter,RI,1,Federalist,Federalist,1774-11-26,41,8,41.0219
14,1815-12-04,T000264,Isaac Tichenor,VT,1,Federalist,Federalist,1754-02-08,61,299,61.8192
14,1815-12-04,W000516,John Williams,TN,2,Republican,Republican,1778-01-29,37,309,37.8466
14,1815-12-04,B000921,James Brown,LA,2,Republican,Republican,1766-09-11,49,84,49.2295
14,1815-12-04,C000671,John Condit,NJ,2,Republican,Republican,1755-07-08,60,149,60.4071
14,1815-12-04,K000212,Rufus King,NY,3,Federalist,Federalist,1755-03-24,60,255,60.6967
14,1815-12-04,B000127,James Barbour,VA,1,Republican,Republican,1775-06-10,40,177,40.4836
14,1815-12-04,G000005,John Gaillard,SC,3,Republican,Republican,1765-09-05,50,90,50.2459
14,1815-12-04,S000052,Nathan Sanford,NY,1,Republican,Republican,1777-11-05,38,29,38.0792
14,1815-12-04,R000500,Benjamin Ruggles,OH,1,Republican,Republican,1783-02-21,32,286,32.7836
14,1815-12-04,G000264,Robert Henry Goldsborough,MD,3,Federalist,Federalist,1779-01-04,36,334,36.9151
14,1815-12-04,M001003,Jeremiah Morrow,OH,3,Republican,Republican,1771-10-06,44,59,44.1612
14,1815-12-04,C000325,Dudley Chase,VT,3,Republican,Republican,1771-12-30,43,339,43.9288
15,1817-12-01,D000002,David Daggett,CT,3,Federalist,Federalist,1764-12-31,52,335,52.9178
15,1817-12-01,L000011,Abner Lacock,PA,3,Republican,Republican,1770-07-09,47,145,47.3973
15,1817-12-01,M000217,Jeremiah Mason,NH,3,Federalist,Federalist,1768-04-27,49,218,49.5973
15,1817-12-01,T000015,Charles Tait,GA,3,Republican,Republican,1768-02-01,49,303,49.8301
15,1817-12-01,R000313,Jonathan Roberts,PA,1,Republican,Republican,1771-08-16,46,107,46.2932
15,1817-12-01,C000083,George Washington Campbell,TN,1,Republican,Republican,1769-02-09,48,295,48.8082
15,1817-12-01,D000024,Samuel Whittlesey Dana,CT,1,Federalist,Federalist,1760-02-13,57,291,57.7973
15,1817-12-01,H000795,Outerbridge Horsey,DE,1,Federalist,Federalist,1777-03-05,40,271,40.7425
15,1817-12-01,H000991,William Hunter,RI,1,Federalist,Federalist,1774-11-26,43,5,43.0137
15,1817-12-01,T000264,Isaac Tichenor,VT,1,Federalist,Federalist,1754-02-08,63,296,63.811
15,1817-12-01,A000317,Eli Porter Ashmun,MA,1,Federalist,Federalist,1770-06-24,47,160,47.4384
15,1817-12-01,H000176,Alexander Contee Hanson,MD,1,Federalist,Federalist,1786-02-27,31,277,31.7589
15,1817-12-01,S000949,Montfort Stokes,NC,2,Republican,Republican,1762-03-12,55,264,55.7233
15,1817-12-01,B001137,James Burrill,RI,2,Federalist,Federalist,1772-04-25,45,220,45.6027
15,1817-12-01,E000197,John Wayles Eppes,VA,2,Republican,Republican,1773-04-19,44,226,44.6192
15,1817-12-01,F000154,James Fisk,VT,3,Republican,Republican,1763-10-04,54,58,54.1589
15,1817-12-01,L000177,Walter Leake,MS,1,Republican,Republican,1762-05-25,55,190,55.5205
15,1817-12-01,M000966,David Lawrence Morril,NH,2,Republican,Republican,1772-06-10,45,174,45.4767
15,1817-12-01,O000127,Harrison Gray Otis,MA,2,Federalist,Federalist,1765-10-08,52,54,52.1479
15,1817-12-01,S000972,Clement Storer,NH,3,Republican,Republican,1760-09-20,57,72,57.1973
15,1817-12-01,W000516,John Williams,TN,2,Republican,Republican,1778-01-29,39,306,39.8384
15,1817-12-01,K000212,Rufus King,NY,3,Federalist,Federalist,1755-03-24,62,252,62.6904
15,1817-12-01,B000127,James Barbour,VA,1,Republican,Republican,1775-06-10,42,174,42.4767
15,1817-12-01,V000037,Nicholas Van Dyke,DE,2,Federalist,Federalist,1770-12-20,46,346,46.9479
15,1817-12-01,W000540,Thomas Hill Williams,MS,2,Republican,Republican,1773-01-14,44,321,44.8795
15,1817-12-01,G000005,John Gaillard,SC,3,Republican,Republican,1765-09-05,52,87,52.2384
15,1817-12-01,M000034,Nathaniel Macon,NC,3,Republican,Republican,1757-12-17,59,349,59.9562
15,1817-12-01,S000052,Nathan Sanford,NY,1,Republican,Republican,1777-11-05,40,26,40.0712
15,1817-12-01,N000118,James Noble,IN,1,Republican,Republican,1785-12-16,31,350,31.9589
15,1817-12-01,R000500,Benjamin Ruggles,OH,1,Republican,Republican,1783-02-21,34,283,34.7753
15,1817-12-01,D000308,Mahlon Dickerson,NJ,2,Republican,Republican,1770-04-17,47,228,47.6247
15,1817-12-01,T000382,George Michael Troup,GA,2,Republican,Republican,1780-09-08,37,84,37.2301
15,1817-12-01,G000264,Robert Henry Goldsborough,MD,3,Federalist,Federalist,1779-01-04,38,331,38.9068
15,1817-12-01,M001003,Jeremiah Morrow,OH,3,Republican,Republican,1771-10-06,46,56,46.1534
15,1817-12-01,C000325,Dudley Chase,VT,3,Republican,Republican,1771-12-30,45,336,45.9205
15,1817-12-01,C000912,John Jordan Crittenden,KY,2,Republican,Republican,1786-09-10,31,82,31.2247
16,1819-12-06,R000313,Jonathan Roberts,PA,1,Republican,Republican,1771-08-16,48,112,48.306
16,1819-12-06,D000024,Samuel Whittlesey Dana,CT,1,Federalist,Federalist,1760-02-13,59,296,59.811
16,1819-12-06,H000795,Outerbridge Horsey,DE,1,Federalist,Federalist,1777-03-05,42,276,42.7541
16,1819-12-06,H000991,William Hunter,RI,1,Federalist,Federalist,1774-11-26,45,10,45.0273
16,1819-12-06,T000264,Isaac Tichenor,VT,1,Federalist,Federalist,1754-02-08,65,301,65.8247
16,1819-12-06,S000949,Montfort Stokes,NC,2,Republican,Republican,1762-03-12,57,269,57.735
16,1819-12-06,B001137,James Burrill,RI,2,Federalist,Federalist,1772-04-25,47,225,47.6148
16,1819-12-06,E000197,John Wayles Eppes,VA,2,Republican,Republican,1773-04-19,46,231,46.6311
16,1819-12-06,L000177,Walter Leake,MS,1,Republican,Republican,1762-05-25,57,195,57.5328
16,1819-12-06,M000966,David Lawrence Morril,NH,2,Republican,Republican,1772-06-10,47,179,47.4891
16,1819-12-06,O000127,Harrison Gray Otis,MA,2,Federalist,Federalist,1765-10-08,54,59,54.1612
16,1819-12-06,W000516,John Williams,TN,2,Republican,Republican,1778-01-29,41,311,41.8521
16,1819-12-06,E000078,Ninian Edwards,IL,3,Republican,Republican,1775-03-17,44,264,44.7213
16,1819-12-06,M000636,Prentiss Mellen,MA,1,Federalist,Federalist,1764-10-11,55,56,55.153
16,1819-12-06,P000045,William Adams Palmer,VT,3,Republican,Republican,1781-09-12,38,85,38.2322
16,1819-12-06,B000921,James Brown,LA,3,Republican,Republican,1766-09-11,53,86,53.235
16,1819-12-06,E000124,John Elliott,GA,3,Republican,Republican,1773-10-24,46,43,46.1175
16,1819-12-06,K000212,Rufus King,NY,3,Federalist,Federalist,1755-03-24,64,257,64.7022
16,1819-12-06,L000083,James Lanman,CT,3,Republican,Republican,1767-06-14,52,175,52.4781
16,1819-12-06,L000405,William Logan,KY,3,Republican,Republican,1776-12-08,42,363,42.9945
16,1819-12-06,L000485,Walter Lowrie,PA,3,Republican,Republican,1784-12-10,34,361,34.989
16,1819-12-06,P000084,John Fabyan Parrott,NH,3,Republican,Republican,1767-08-08,52,120,52.3279
16,1819-12-06,P000386,James Pleasants,VA,2,Republican,Republican,1769-10-24,50,43,50.1175
16,1819-12-06,T000377,William Allen Trimble,OH,3,Republican,Republican,1786-04-04,33,246,33.6721
16,1819-12-06,W000052,Freeman Walker,GA,2,Republican,Republican,1780-10-25,39,42,39.1148
16,1819-12-06,B000127,James Barbour,VA,1,Republican,Republican,1775-06-10,44,179,44.4891
16,1819-12-06,P000362,William Pinkney,MD,1,Republican,Republican,1764-03-17,55,264,55.7213
16,1819-12-06,V000037,Nicholas Van Dyke,DE,2,Federalist,Federalist,1770-12-20,48,351,48.9616
16,1819-12-06,W000540,Thomas Hill Williams,MS,2,Republican,Republican,1773-01-14,46,326,46.8932
16,1819-12-06,G000005,John Gaillard,SC,3,Republican,Republican,1765-09-05,54,92,54.2514
16,1819-12-06,L000376,Edward Lloyd,MD,3,Republican,Republican,1779-07-22,40,137,40.3743
16,1819-12-06,M000034,Nathaniel Macon,NC,3,Republican,Republican,1757-12-17,61,354,61.9699
16,1819-12-06,S000052,Nathan Sanford,NY,1,Republican,Republican,1777-11-05,42,31,42.0847
16,1819-12-06,E000024,John Henry Eaton,TN,1,Republican,Republican,1790-06-18,29,171,29.4672
16,1819-12-06,N000118,James Noble,IN,1,Republican,Republican,1785-12-16,33,355,33.9726
16,1819-12-06,R000500,Benjamin Ruggles,OH,1,Republican,Republican,1783-02-21,36,288,36.789
16,1819-12-06,D000308,Mahlon Dickerson,NJ,2,Republican,Republican,1770-04-17,49,233,49.6366
16,1819-12-06,J000170,Richard Mentor Johnson,KY,2,Republican,Republican,1780-10-17,39,50,39.1366
16,1819-12-06,J000137,Henry Johnson,LA,2,Republican,Republican,1783-09-14,36,83,36.2268
17,1821-12-03,S000949,Montfort Stokes,NC,2,Republican,Republican,1762-03-12,59,266,59.7288
17,1821-12-03,M000966,David Lawrence Morril,NH,2,Republican,Republican,1772-06-10,49,176,49.4822
17,1821-12-03,O000127,Harrison Gray Otis,MA,2,Federalist,Federalist,1765-10-08,56,56,56.1534
17,1821-12-03,W000516,John Williams,TN,2,Republican,Republican,1778-01-29,43,308,43.8438
17,1821-12-03,E000078,Ninian Edwards,IL,3,Republican,Republican,1775-03-17,46,261,46.7151
17,1821-12-03,P000045,William Adams Palmer,VT,3,Republican,Republican,1781-09-12,40,82,40.2247
17,1821-12-03,B000921,James Brown,LA,3,Republican,Republican,1766-09-11,55,83,55.2274
17,1821-12-03,E000124,John Elliott,GA,3,Republican,Republican,1773-10-24,48,40,48.1096
17,1821-12-03,K000212,Rufus King,NY,3,Federalist,Federalist,1755-03-24,66,254,66.6959
